capacity,is_installed,is_renting,is_returning,is_virtual_station,last_reported,station_name,num_bikes_available,num_docks_available,region_id,rental_uris,short_name,station_id,vehicle_types_available
4.0,True,True,True,False,1770756680,Malplaquetstraße (Erika-Mann-Grundschule) (Mobilitätsstation),1,3,362,"{'android': 'https://app.nextbike.net/station?id=138182536', 'ios': 'https://app.nextbike.net/station?id=138182536', 'web': 'https://nxtb.it/p/138182536'}",10881,138182536,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Erich-Weinert-Straße/Greifenhagener Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=138183140', 'ios': 'https://app.nextbike.net/station?id=138183140', 'web': 'https://nxtb.it/p/138183140'}",10882,138183140,[]
4.0,True,True,True,True,1770756680,Syringenplatz (Am Weingarten),0,4,362,"{'android': 'https://app.nextbike.net/station?id=138184192', 'ios': 'https://app.nextbike.net/station?id=138184192', 'web': 'https://nxtb.it/p/138184192'}",10886,138184192,[]
4.0,True,True,True,True,1770756680,Kaiserin-Augusta-Straße/Friedrich-Franz-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=138186281', 'ios': 'https://app.nextbike.net/station?id=138186281', 'web': 'https://nxtb.it/p/138186281'}",10892,138186281,[]
4.0,True,True,True,True,1770756680,Viktoria-Straße/Wolframstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=138186508', 'ios': 'https://app.nextbike.net/station?id=138186508', 'web': 'https://nxtb.it/p/138186508'}",10893,138186508,[]
4.0,True,True,True,True,1770756680,Friedrich-Wilhelm-Straße/Wenckebachstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=138186761', 'ios': 'https://app.nextbike.net/station?id=138186761', 'web': 'https://nxtb.it/p/138186761'}",10894,138186761,[]
4.0,True,True,True,True,1770756680,Burgemeisterstraße/Tempelhofer Damm,0,3,362,"{'android': 'https://app.nextbike.net/station?id=138186907', 'ios': 'https://app.nextbike.net/station?id=138186907', 'web': 'https://nxtb.it/p/138186907'}",10895,138186907,[]
4.0,True,True,True,True,1770756680,Burgemeisterstraße/Werderstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=138187298', 'ios': 'https://app.nextbike.net/station?id=138187298', 'web': 'https://nxtb.it/p/138187298'}",10896,138187298,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Friedensplatz (Albrechtstraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=138187578', 'ios': 'https://app.nextbike.net/station?id=138187578', 'web': 'https://nxtb.it/p/138187578'}",10897,138187578,[]
4.0,True,True,True,True,1770756680,Soldiner Straße/Freienwalder Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=138191984', 'ios': 'https://app.nextbike.net/station?id=138191984', 'web': 'https://nxtb.it/p/138191984'}",10899,138191984,[]
4.0,True,True,True,True,1770756680,Soldiner Straße/Provinzstraße,3,1,362,"{'android': 'https://app.nextbike.net/station?id=138192130', 'ios': 'https://app.nextbike.net/station?id=138192130', 'web': 'https://nxtb.it/p/138192130'}",10900,138192130,"[{'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Brehmerstraße (47),6,0,362,"{'android': 'https://app.nextbike.net/station?id=138313264', 'ios': 'https://app.nextbike.net/station?id=138313264', 'web': 'https://nxtb.it/p/138313264'}",10904,138313264,"[{'count': 6, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Florastraße/Mühlenstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=138314452', 'ios': 'https://app.nextbike.net/station?id=138314452', 'web': 'https://nxtb.it/p/138314452'}",10907,138314452,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Donaustraße/Erkstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=138351230', 'ios': 'https://app.nextbike.net/station?id=138351230', 'web': 'https://nxtb.it/p/138351230'}",10920,138351230,[]
4.0,True,True,True,True,1770756680,Erlanger Straße/Reuterstraße,3,0,362,"{'android': 'https://app.nextbike.net/station?id=138351592', 'ios': 'https://app.nextbike.net/station?id=138351592', 'web': 'https://nxtb.it/p/138351592'}",10921,138351592,"[{'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Heidekampweg/Wohlgemuthstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=138359044', 'ios': 'https://app.nextbike.net/station?id=138359044', 'web': 'https://nxtb.it/p/138359044'}",10926,138359044,[]
4.0,True,True,True,True,1770756680,Drosselbartstraße/Hänselstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=138361123', 'ios': 'https://app.nextbike.net/station?id=138361123', 'web': 'https://nxtb.it/p/138361123'}",10927,138361123,[]
4.0,True,True,True,True,1770756680,Am Treptower Park/Ludwig-Richter-Straße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=138362318', 'ios': 'https://app.nextbike.net/station?id=138362318', 'web': 'https://nxtb.it/p/138362318'}",10929,138362318,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Kiefholzstraße/Marientaler Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=138363682', 'ios': 'https://app.nextbike.net/station?id=138363682', 'web': 'https://nxtb.it/p/138363682'}",10931,138363682,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Hänselstraße/Heidekampweg,1,3,362,"{'android': 'https://app.nextbike.net/station?id=138364677', 'ios': 'https://app.nextbike.net/station?id=138364677', 'web': 'https://nxtb.it/p/138364677'}",10932,138364677,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Modersohnstraße (Am Rudolfplatz),0,4,362,"{'android': 'https://app.nextbike.net/station?id=138368143', 'ios': 'https://app.nextbike.net/station?id=138368143', 'web': 'https://nxtb.it/p/138368143'}",10940,138368143,[]
4.0,True,True,True,False,1770756680,Jelbi Leinestraße/Weisestraße (NEU/LW),5,0,362,"{'android': 'https://app.nextbike.net/station?id=138986801', 'ios': 'https://app.nextbike.net/station?id=138986801', 'web': 'https://nxtb.it/p/138986801'}",10941,138986801,"[{'count': 4, 'vehicle_type_id': '196'}, {'count': 1, 'vehicle_type_id': '150'}]"
10.0,True,True,True,False,1770756680,Jelbi Okerstraße/U Leinestraße (NEU/OL),2,8,362,"{'android': 'https://app.nextbike.net/station?id=138989076', 'ios': 'https://app.nextbike.net/station?id=138989076', 'web': 'https://nxtb.it/p/138989076'}",10944,138989076,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Offenbacher Straße/Laubacher Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=139001609', 'ios': 'https://app.nextbike.net/station?id=139001609', 'web': 'https://nxtb.it/p/139001609'}",10946,139001609,[]
4.0,True,True,True,True,1770756680,Homburger Straße/Ahrweilerstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=139002078', 'ios': 'https://app.nextbike.net/station?id=139002078', 'web': 'https://nxtb.it/p/139002078'}",10948,139002078,[]
4.0,True,True,True,True,1770756680,Rathausstraße/Prühstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=139002823', 'ios': 'https://app.nextbike.net/station?id=139002823', 'web': 'https://nxtb.it/p/139002823'}",10951,139002823,[]
4.0,True,True,True,True,1770756680,Mariendorfer Damm/Prühßstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=139003262', 'ios': 'https://app.nextbike.net/station?id=139003262', 'web': 'https://nxtb.it/p/139003262'}",10953,139003262,[]
4.0,True,True,True,True,1770756680,Werderscher Markt/Schinkelplatz,0,4,362,"{'android': 'https://app.nextbike.net/station?id=139039396', 'ios': 'https://app.nextbike.net/station?id=139039396', 'web': 'https://nxtb.it/p/139039396'}",10957,139039396,[]
4.0,True,True,True,False,1770756680,Jägerstraße/Oberwallstraße (Mobilitätsstation),1,3,362,"{'android': 'https://app.nextbike.net/station?id=139039640', 'ios': 'https://app.nextbike.net/station?id=139039640', 'web': 'https://nxtb.it/p/139039640'}",10958,139039640,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Französische Straße/Oberwallstraße (Mobilitätsstation),1,3,362,"{'android': 'https://app.nextbike.net/station?id=139039975', 'ios': 'https://app.nextbike.net/station?id=139039975', 'web': 'https://nxtb.it/p/139039975'}",10959,139039975,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Oranienstraße/Luckauer Straße,6,0,362,"{'android': 'https://app.nextbike.net/station?id=139043166', 'ios': 'https://app.nextbike.net/station?id=139043166', 'web': 'https://nxtb.it/p/139043166'}",10971,139043166,"[{'count': 5, 'vehicle_type_id': '196'}, {'count': 1, 'vehicle_type_id': '150'}]"
4.0,True,True,True,True,1770756680,Monumentenstraße/Bautzener Straße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=139046235', 'ios': 'https://app.nextbike.net/station?id=139046235', 'web': 'https://nxtb.it/p/139046235'}",10977,139046235,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,St. Joseph Krankenhaus (Bäumerplan),0,4,362,"{'android': 'https://app.nextbike.net/station?id=139200872', 'ios': 'https://app.nextbike.net/station?id=139200872', 'web': 'https://nxtb.it/p/139200872'}",10982,139200872,[]
8.0,True,True,True,True,1770756680,S Julius-Leber-Brücke (Nordost),0,8,362,"{'android': 'https://app.nextbike.net/station?id=139201356', 'ios': 'https://app.nextbike.net/station?id=139201356', 'web': 'https://nxtb.it/p/139201356'}",10983,139201356,[]
4.0,True,True,True,True,1770756680,Crellestraße/Langenscheidtbrücke,0,4,362,"{'android': 'https://app.nextbike.net/station?id=139201774', 'ios': 'https://app.nextbike.net/station?id=139201774', 'web': 'https://nxtb.it/p/139201774'}",10984,139201774,[]
4.0,True,True,True,True,1770756680,Großgörschenstraße (Alter St.-Matthäus-Kirchhof),0,4,362,"{'android': 'https://app.nextbike.net/station?id=139202066', 'ios': 'https://app.nextbike.net/station?id=139202066', 'web': 'https://nxtb.it/p/139202066'}",10985,139202066,[]
10.0,True,True,True,False,1770756680,U Hausvogteiplatz/Oberwallstraße (Mobilitätsstation),1,9,362,"{'android': 'https://app.nextbike.net/station?id=139205218', 'ios': 'https://app.nextbike.net/station?id=139205218', 'web': 'https://nxtb.it/p/139205218'}",10989,139205218,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,M Universitätsstraße (Dorotheenstraße/Planckstraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=139206005', 'ios': 'https://app.nextbike.net/station?id=139206005', 'web': 'https://nxtb.it/p/139206005'}",10991,139206005,[]
8.0,True,True,True,False,1770756680,Jelbi Zietenplatz (MIT/ZP),0,8,362,"{'android': 'https://app.nextbike.net/station?id=139207671', 'ios': 'https://app.nextbike.net/station?id=139207671', 'web': 'https://nxtb.it/p/139207671'}",10996,139207671,[]
8.0,True,True,True,True,1770756680,U Rathaus Neukölln (Schönstedtstraße),4,4,362,"{'android': 'https://app.nextbike.net/station?id=139217835', 'ios': 'https://app.nextbike.net/station?id=139217835', 'web': 'https://nxtb.it/p/139217835'}",10997,139217835,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,DAV Kletterzentrum,3,1,362,"{'android': 'https://app.nextbike.net/station?id=139340520', 'ios': 'https://app.nextbike.net/station?id=139340520', 'web': 'https://nxtb.it/p/139340520'}",11001,139340520,"[{'count': 2, 'vehicle_type_id': '196'}, {'count': 1, 'vehicle_type_id': '150'}]"
4.0,True,True,True,True,1770756680,Döberitzer Verbindung (Vabali),4,0,362,"{'android': 'https://app.nextbike.net/station?id=139340962', 'ios': 'https://app.nextbike.net/station?id=139340962', 'web': 'https://nxtb.it/p/139340962'}",11002,139340962,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Jagowstraße/Tile-Wardenberg-Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=139342237', 'ios': 'https://app.nextbike.net/station?id=139342237', 'web': 'https://nxtb.it/p/139342237'}",11007,139342237,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Salzufer/Otto-Dibelius-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=139344328', 'ios': 'https://app.nextbike.net/station?id=139344328', 'web': 'https://nxtb.it/p/139344328'}",10413,139344328,[]
5.0,True,True,True,True,1770756680,Zenner,4,1,362,"{'android': 'https://app.nextbike.net/station?id=139508515', 'ios': 'https://app.nextbike.net/station?id=139508515', 'web': 'https://nxtb.it/p/139508515'}",11025,139508515,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,M Georgenstraße/Am Kupfergraben,7,0,362,"{'android': 'https://app.nextbike.net/station?id=139949653', 'ios': 'https://app.nextbike.net/station?id=139949653', 'web': 'https://nxtb.it/p/139949653'}",11027,139949653,"[{'count': 6, 'vehicle_type_id': '196'}, {'count': 1, 'vehicle_type_id': '150'}]"
6.0,True,True,True,False,1770756680,Boxhagener Platz/Südwest (Mobilitätsstation),0,6,362,"{'android': 'https://app.nextbike.net/station?id=139954828', 'ios': 'https://app.nextbike.net/station?id=139954828', 'web': 'https://nxtb.it/p/139954828'}",11029,139954828,[]
4.0,True,True,True,True,1770756680,Ostseestraße/Gubitzstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=139957585', 'ios': 'https://app.nextbike.net/station?id=139957585', 'web': 'https://nxtb.it/p/139957585'}",11031,139957585,[]
4.0,True,True,True,True,1770756680,Grellstraße/Hosemannstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=139957693', 'ios': 'https://app.nextbike.net/station?id=139957693', 'web': 'https://nxtb.it/p/139957693'}",11032,139957693,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Greifswalder Straße/Lehderstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=140006670', 'ios': 'https://app.nextbike.net/station?id=140006670', 'web': 'https://nxtb.it/p/140006670'}",11039,140006670,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Hamburger Platz (Pistoriusstraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=140010392', 'ios': 'https://app.nextbike.net/station?id=140010392', 'web': 'https://nxtb.it/p/140010392'}",11047,140010392,[]
4.0,True,True,True,True,1770756680,Kunsthochschule Berlin-Weißensee,0,4,362,"{'android': 'https://app.nextbike.net/station?id=140010534', 'ios': 'https://app.nextbike.net/station?id=140010534', 'web': 'https://nxtb.it/p/140010534'}",11048,140010534,[]
4.0,True,True,True,True,1770756680,Vinetastraße/Trelleborger Straße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=140011035', 'ios': 'https://app.nextbike.net/station?id=140011035', 'web': 'https://nxtb.it/p/140011035'}",11051,140011035,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Neumannstraße/Jenny-Lind-Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=140011241', 'ios': 'https://app.nextbike.net/station?id=140011241', 'web': 'https://nxtb.it/p/140011241'}",11052,140011241,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Thulestraße/Trelleborger Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=140012029', 'ios': 'https://app.nextbike.net/station?id=140012029', 'web': 'https://nxtb.it/p/140012029'}",11056,140012029,[]
4.0,True,True,True,True,1770756680,Smetanastraße/Gounodstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=140013820', 'ios': 'https://app.nextbike.net/station?id=140013820', 'web': 'https://nxtb.it/p/140013820'}",11059,140013820,[]
4.0,True,True,True,True,1770756680,Lohmestraße (Stubnitzstraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=140015041', 'ios': 'https://app.nextbike.net/station?id=140015041', 'web': 'https://nxtb.it/p/140015041'}",11064,140015041,[]
4.0,True,True,True,True,1770756680,Prenzlauer Promenade/Kissingenstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=140015135', 'ios': 'https://app.nextbike.net/station?id=140015135', 'web': 'https://nxtb.it/p/140015135'}",11065,140015135,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Krüllstraße/Karl-Kruger-Straße,4,0,362,"{'android': 'https://app.nextbike.net/station?id=140016912', 'ios': 'https://app.nextbike.net/station?id=140016912', 'web': 'https://nxtb.it/p/140016912'}",11068,140016912,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Elsenstraße/Heidelberger Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=140017261', 'ios': 'https://app.nextbike.net/station?id=140017261', 'web': 'https://nxtb.it/p/140017261'}",11069,140017261,[]
4.0,True,True,True,True,1770756680,Jordanstraße/Bouchéstraße,4,0,362,"{'android': 'https://app.nextbike.net/station?id=140017365', 'ios': 'https://app.nextbike.net/station?id=140017365', 'web': 'https://nxtb.it/p/140017365'}",11070,140017365,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Kaskelstraße/Spittastraße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=140043007', 'ios': 'https://app.nextbike.net/station?id=140043007', 'web': 'https://nxtb.it/p/140043007'}",11077,140043007,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Bürgerstraße/Rungiusstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=140552550', 'ios': 'https://app.nextbike.net/station?id=140552550', 'web': 'https://nxtb.it/p/140552550'}",11090,140552550,[]
4.0,True,True,True,True,1770756680,Britzkestraße (Carl-Weder-Park),0,4,362,"{'android': 'https://app.nextbike.net/station?id=140553576', 'ios': 'https://app.nextbike.net/station?id=140553576', 'web': 'https://nxtb.it/p/140553576'}",11091,140553576,[]
